datetime,open,high,low,close,volume,turnover
20210104093500,10.5769092,10.5769092,10.38460176,10.4289804,530334.0,7509114.0
20210104094000,10.45116972,10.49554836,10.3919982,10.48075548,151666.0,2140129.0
20210104094500,10.48075548,10.51034124,10.4659626,10.51034124,146500.0,2075152.0
20210104095000,10.51034124,10.51034124,10.42158396,10.4289804,211334.0,2985047.0
20210104095500,10.4289804,10.4289804,10.3919982,10.3919982,242764.0,3416793.0
20210104100000,10.3919982,10.43637684,10.37720532,10.42158396,154040.0,2164824.0
20210104100500,10.4289804,10.48075548,10.4289804,10.4659626,81800.0,1156522.0
20210104101000,10.45856616,10.4659626,10.42158396,10.4289804,103400.0,1460013.0
20210104101500,10.42158396,10.4289804,10.39939464,10.41418752,92900.0,1308489.0
20210104102000,10.40679108,10.54732344,10.40679108,10.53253056,97900.0,1386325.0
20210104102500,10.54732344,10.7618202,10.539927,10.73963088,377400.0,5431856.0
20210104103000,10.74702732,10.74702732,10.5769092,10.59909852,126800.0,1824459.0
20210104103500,10.59170208,10.59909852,10.55471988,10.59170208,81400.0,1164466.0
20210104104000,10.59170208,10.62128784,10.5769092,10.5769092,69000.0,989062.0
20210104104500,10.5769092,10.59170208,10.56951276,10.59170208,37500.0,536267.0
20210104105000,10.59170208,10.6138914,10.5769092,10.58430564,32000.0,458237.0
20210104105500,10.58430564,10.6508736,10.58430564,10.64347716,40900.0,587036.0
20210104110000,10.64347716,10.724838,10.64347716,10.70264868,113900.0,1645938.0
20210104110500,10.70264868,10.71004512,10.65827004,10.6878558,112800.0,1631076.0
20210104111000,10.6878558,10.71744156,10.6878558,10.69525224,99937.0,1446283.0
20210104111500,10.69525224,10.69525224,10.62868428,10.6508736,28991.0,418108.0
20210104112000,10.6878558,10.6878558,10.6508736,10.6508736,43209.0,623417.0
20210104112500,10.63608072,10.6878558,10.62128784,10.6508736,77100.0,1108659.0
20210104113000,10.6508736,10.6508736,10.62128784,10.62868428,24500.0,352344.0
20210104130500,10.6508736,10.6508736,10.60649496,10.62868428,60700.0,871689.0
20210104131000,10.62868428,10.65827004,10.62868428,10.65827004,14300.0,205754.0
20210104131500,10.65827004,10.65827004,10.6138914,10.62868428,31500.0,452703.0
20210104132000,10.62128784,10.6508736,10.59909852,10.6508736,66800.0,959191.0
20210104132500,10.66566648,10.6878558,10.6508736,10.6508736,43800.0,631447.0
20210104133000,10.6508736,10.6508736,10.60649496,10.60649496,41300.0,592896.0
20210104133500,10.60649496,10.62128784,10.59170208,10.6138914,56700.0,813103.0
20210104134000,10.6138914,10.6138914,10.56951276,10.6138914,60900.0,871889.0
20210104134500,10.6138914,10.62128784,10.59909852,10.60649496,17900.0,256772.0
20210104135000,10.59909852,10.59909852,10.58430564,10.59909852,35200.0,504029.0
20210104135500,10.59909852,10.62868428,10.59170208,10.6138914,74800.0,1073643.0
20210104140000,10.6138914,10.64347716,10.6138914,10.64347716,46319.0,665609.0
20210104140500,10.64347716,10.6508736,10.62868428,10.63608072,27800.0,399838.0
20210104141000,10.63608072,10.724838,10.62868428,10.724838,171300.0,2474611.0
20210104141500,10.73223444,10.9467312,10.73223444,10.82838816,592700.0,8710231.0
20210104142000,10.82838816,10.8357846,10.79140596,10.79140596,111000.0,1622142.0
20210104142500,10.79140596,10.81359528,10.79140596,10.7988024,79100.0,1155388.0
20210104143000,10.7988024,10.80619884,10.74702732,10.77661308,108900.0,1587428.0
20210104143500,10.77661308,10.79140596,10.76921664,10.78400952,66000.0,962035.0
20210104144000,10.78400952,10.81359528,10.78400952,10.78400952,128100.0,1869410.0
20210104144500,10.78400952,10.7988024,10.77661308,10.77661308,93900.0,1369560.0
20210104145000,10.77661308,10.7988024,10.74702732,10.7618202,121200.0,1765300.0
20210104145500,10.7618202,10.76921664,10.724838,10.7618202,213400.0,3101263.0
20210104150000,10.7618202,10.77661308,10.724838,10.724838,280700.0,4074863.0
20210105093500,10.56211632,10.62868428,10.48075548,10.59170208,266000.0,3796526.0
