datetime,open,high,low,close,volume,turnover
20210104093500,13.46550086,13.6078047,13.41213692,13.52775879,893578.0,13572773.0
20210104094000,13.50997081,13.52775879,13.43881889,13.50997081,508700.0,7708860.0
20210104094500,13.50107682,13.75900253,13.50107682,13.6967446,702400.0,10778048.0
20210104095000,13.6967446,13.6967446,13.56333475,13.59891071,545068.0,8339354.0
20210104095500,13.59891071,13.6967446,13.57222874,13.63448667,501732.0,7689686.0
20210104100000,13.65227465,13.76789652,13.65227465,13.73232056,587747.0,9047556.0
20210104100500,13.72342657,13.82126046,13.72342657,13.72342657,598200.0,9264167.0
20210104101000,13.74121455,13.84794243,13.72342657,13.80347248,557600.0,8639311.0
20210104101500,13.82126046,13.8746244,13.7856845,13.79457849,473800.0,7374298.0
20210104102000,13.7856845,13.79457849,13.73232056,13.75010854,190900.0,2954279.0
20210104102500,13.75010854,13.7856845,13.73232056,13.7856845,167700.0,2594272.0
20210104103000,13.79457849,13.83015445,13.7856845,13.83015445,225900.0,3506222.0
20210104103500,13.83015445,13.90130637,13.82126046,13.89241238,399282.0,6222743.0
20210104104000,13.89241238,13.89241238,13.83904844,13.89241238,235651.0,3676733.0
20210104104500,13.88351839,14.02582223,13.8746244,14.02582223,766058.0,12020860.0
20210104105000,14.01692824,14.07918617,13.99914026,14.03471622,502200.0,7922932.0
20210104105500,14.03471622,14.04361021,13.92798834,13.97245829,239458.0,3763928.0
20210104110000,13.97245829,13.97245829,13.93688233,13.94577632,199300.0,3128126.0
20210104110500,13.94577632,14.01692824,13.90130637,13.99914026,312251.0,4900245.0
20210104111000,13.99914026,14.03471622,13.9635643,13.9635643,253600.0,3992736.0
20210104111500,13.97245829,14.10586814,13.94577632,14.10586814,494000.0,7796899.0
20210104112000,14.11476213,14.28374794,14.11476213,14.25706597,1486816.0,23745197.0
20210104112500,14.23927799,14.34600587,14.19480804,14.32821789,802470.0,12870797.0
20210104113000,14.34600587,14.34600587,14.27485395,14.29264193,292726.0,4709038.0
20210104130500,14.28374794,14.4972037,14.27485395,14.48830971,680117.0,10980172.0
20210104131000,14.4972037,14.52388567,14.39047582,14.44383976,589500.0,9590028.0
20210104131500,14.44383976,14.47941572,14.37268784,14.47052173,397520.0,6451148.0
20210104132000,14.45273375,14.57724961,14.45273375,14.55056764,607200.0,9913449.0
20210104132500,14.55946163,14.74623542,14.55946163,14.71065946,1195171.0,19695587.0
20210104133000,14.71065946,14.72844744,14.63950754,14.65729552,641800.0,10588728.0
