datetime,open,high,low,close,volume,turnover
20210104093500,7.3371595,7.4399732,7.3278128,7.4306265,685163.0,5417419.0
20210104094000,7.4399732,7.5147468,7.4212798,7.4960534,670252.0,5358417.0
20210104094500,7.4960534,7.4960534,7.4680133,7.4867067,257300.0,2059654.0
20210104095000,7.4867067,7.5334402,7.4867067,7.5054001,431300.0,3468878.0
20210104095500,7.5054001,7.5147468,7.4867067,7.5054001,277700.0,2227907.0
20210104100000,7.5054001,7.5054001,7.47736,7.4867067,160700.0,1287304.0
20210104100500,7.4867067,7.4960534,7.47736,7.47736,177328.0,1419441.0
20210104101000,7.47736,7.5054001,7.47736,7.4867067,118100.0,946827.0
20210104101500,7.4867067,7.4960534,7.47736,7.4960534,104700.0,838656.0
20210104102000,7.4960534,7.4960534,7.4586666,7.4586666,190320.0,1520893.0
20210104102500,7.4586666,7.47736,7.4493199,7.47736,94580.0,756178.0
20210104103000,7.47736,7.4867067,7.4586666,7.4586666,80972.0,647384.0
20210104103500,7.4586666,7.4680133,7.4493199,7.4493199,120100.0,958227.0
20210104104000,7.4493199,7.4586666,7.4212798,7.4212798,134600.0,1070735.0
20210104104500,7.4212798,7.4399732,7.4212798,7.4399732,121204.0,963531.0
20210104105000,7.4399732,7.4399732,7.4212798,7.4212798,155390.0,1234776.0
20210104105500,7.4212798,7.4399732,7.4212798,7.4399732,65600.0,521786.0
20210104110000,7.4399732,7.4493199,7.4212798,7.4493199,124200.0,988600.0
20210104110500,7.4493199,7.4680133,7.4399732,7.4493199,108200.0,863679.0
20210104111000,7.4493199,7.4586666,7.4306265,7.4399732,165200.0,1314026.0
20210104111500,7.4399732,7.4680133,7.4399732,7.4680133,46500.0,371092.0
20210104112000,7.4680133,7.4867067,7.4586666,7.47736,166000.0,1327332.0
20210104112500,7.47736,7.4960534,7.4399732,7.4960534,254628.0,2035727.0
20210104113000,7.4960534,7.4960534,7.4867067,7.4960534,58400.0,468285.0
20210104130500,7.4960534,7.4960534,7.4680133,7.47736,123972.0,992808.0
20210104131000,7.47736,7.4867067,7.4680133,7.47736,79800.0,638516.0
20210104131500,7.47736,7.4867067,7.4586666,7.4680133,124000.0,991354.0
20210104132000,7.4680133,7.4680133,7.4399732,7.4493199,221500.0,1766079.0
20210104132500,7.4493199,7.4586666,7.4399732,7.4586666,131600.0,1048912.0
20210104133000,7.4586666,7.4586666,7.4399732,7.4399732,117000.0,932048.0
20210104133500,7.4399732,7.4493199,7.4212798,7.4212798,287800.0,2287868.0
20210104134000,7.4212798,7.4306265,7.4212798,7.4212798,157006.0,1247392.0
20210104134500,7.4306265,7.4306265,7.4212798,7.4212798,155500.0,1235032.0
20210104135000,7.4212798,7.4306265,7.4025864,7.4025864,187600.0,1488602.0
20210104135500,7.4025864,7.4212798,7.4025864,7.4212798,133500.0,1058922.0
20210104140000,7.4119331,7.4306265,7.4025864,7.4119331,170800.0,1354516.0
20210104140500,7.4025864,7.4212798,7.4025864,7.4119331,58132.0,460738.0
20210104141000,7.4119331,7.4306265,7.4119331,7.4306265,171100.0,1356998.0
20210104141500,7.4306265,7.4493199,7.4212798,7.4399732,82100.0,653027.0
20210104142000,7.4399732,7.4586666,7.4399732,7.4493199,105800.0,842879.0
20210104142500,7.4493199,7.4493199,7.4399732,7.4493199,62000.0,494125.0
20210104143000,7.4493199,7.4493199,7.4306265,7.4399732,127100.0,1012000.0
20210104143500,7.4399732,7.4493199,7.4306265,7.4399732,164500.0,1309134.0
20210104144000,7.4399732,7.4493199,7.4119331,7.4119331,183900.0,1461357.0
20210104144500,7.4119331,7.4493199,7.4119331,7.4306265,147348.0,1171661.0
