datetime,open,high,low,close,volume,turnover
20210104093500,6.55254816,6.55254816,6.45375648,6.45375648,238600.0,8175003.0
20210104094000,6.4404576,6.506952,6.4404576,6.4974528,179207.0,6106363.0
20210104094500,6.4974528,6.4974528,6.46515552,6.47085504,113293.0,3864076.0
20210104095000,6.46705536,6.48225408,6.459456,6.47085504,128669.0,4377509.0
20210104095500,6.47085504,6.48035424,6.459456,6.459456,118000.0,4016095.0
20210104100000,6.46325568,6.47275488,6.45755616,6.45755616,90531.0,3080195.0
20210104100500,6.45755616,6.4784544,6.44235744,6.4784544,155700.0,5288424.0
20210104101000,6.47465472,6.4784544,6.45185664,6.459456,74000.0,2516777.0
20210104101500,6.459456,6.47655456,6.45375648,6.45565632,101500.0,3453619.0
20210104102000,6.45565632,6.47465472,6.45565632,6.47275488,83800.0,2850301.0
20210104102500,6.4689552,6.47275488,6.45755616,6.459456,93700.0,3187234.0
20210104103000,6.46135584,6.46325568,6.45565632,6.45755616,72900.0,2478211.0
20210104103500,6.45375648,6.49555296,6.4499568,6.49365312,134822.0,4595357.0
20210104104000,6.49555296,6.506952,6.47465472,6.4784544,119100.0,4069294.0
20210104104500,6.4784544,6.53164992,6.4784544,6.53164992,146900.0,5028593.0
20210104105000,6.53354976,6.55254816,6.52215072,6.55254816,178423.0,6140972.0
20210104105500,6.55254816,6.55634784,6.52405056,6.53164992,131000.0,4512667.0
20210104110000,6.52785024,6.554448,6.52785024,6.55254816,67800.0,2333909.0
20210104110500,6.55254816,6.554448,6.54304896,6.5449488,79200.0,2729893.0
20210104111000,6.5449488,6.55064832,6.54304896,6.54684864,73600.0,2536336.0
20210104111500,6.54684864,6.54874848,6.52975008,6.53734944,75300.0,2592675.0
20210104112000,6.5354496,6.5354496,6.51835104,6.51835104,38277.0,1315698.0
20210104112500,6.51835104,6.52975008,6.5164512,6.52405056,35099.0,1204772.0
20210104113000,6.52405056,6.5354496,6.52405056,6.53164992,42200.0,1451081.0
20210104130500,6.53164992,6.54114912,6.52785024,6.52785024,92400.0,3178631.0
20210104131000,6.52785024,6.53164992,6.52025088,6.52405056,50200.0,1724550.0
20210104131500,6.52405056,6.52975008,6.52215072,6.52215072,51200.0,1758541.0
20210104132000,6.52215072,6.53354976,6.51835104,6.53354976,88300.0,3032269.0
20210104132500,6.53354976,6.53354976,6.51835104,6.52975008,77900.0,2674237.0
20210104133000,6.52975008,6.53354976,6.52215072,6.52975008,39500.0,1356655.0
20210104133500,6.52975008,6.53164992,6.50505216,6.506952,82500.0,2830930.0
20210104134000,6.506952,6.51455136,6.4974528,6.49935264,59000.0,2020175.0
20210104134500,6.49935264,6.5164512,6.49935264,6.51265152,42024.0,1439076.0
20210104135000,6.51265152,6.51265152,6.49365312,6.49365312,85700.0,2932289.0
20210104135500,6.49365312,6.50315232,6.49365312,6.50315232,73846.0,2525374.0
20210104140000,6.51075168,6.51455136,6.50315232,6.51075168,28200.0,966219.0
20210104140500,6.50885184,6.5164512,6.50885184,6.51075168,64900.0,2224411.0
20210104141000,6.51455136,6.52215072,6.51265152,6.51835104,54800.0,1880359.0
20210104141500,6.51835104,6.52405056,6.51455136,6.52405056,33200.0,1139261.0
20210104142000,6.52405056,6.53734944,6.52215072,6.53734944,120600.0,4144725.0
20210104142500,6.53734944,6.55064832,6.53734944,6.53924928,92379.0,3182710.0
20210104143000,6.54114912,6.55254816,6.53924928,6.55064832,94800.0,3267877.0
20210104143500,6.55254816,6.56964672,6.55254816,6.56204736,208200.0,7188986.0
20210104144000,6.56204736,6.56584704,6.55254816,6.55254816,116300.0,4015714.0
20210104144500,6.55254816,6.60764352,6.55254816,6.60004416,295343.0,10227043.0
20210104145000,6.60004416,6.60004416,6.57724608,6.5924448,95200.0,3300834.0
20210104145500,6.5924448,6.60384384,6.59054496,6.601944,244800.0,8503314.0
20210104150000,6.601944,6.6114432,6.60004416,6.6114432,157000.0,5460310.0
20210105093500,6.554448,6.5829456,6.5259504,6.5734464,257201.0,8872380.0
20210105094000,6.58104576,6.68553696,6.58104576,6.64944,330500.0,11558660.0
20210105094500,6.64944,6.64944,6.60764352,6.6114432,133400.0,4658811.0
20210105095000,6.6114432,6.61334304,6.5924448,6.60764352,160500.0,5577779.0
20210105095500,6.60764352,6.69123648,6.59814432,6.67983744,245800.0,8603937.0
20210105100000,6.68363712,6.68363712,6.65133984,6.65513952,140500.0,4927581.0
20210105100500,6.65513952,6.6589392,6.6304416,6.64374048,116300.0,4068888.0
20210105101000,6.64374048,6.64944,6.6399408,6.6399408,70400.0,2462183.0
20210105101500,6.6399408,6.64564032,6.6304416,6.64564032,66500.0,2322563.0
20210105102000,6.64564032,6.64944,6.61524288,6.6209424,118400.0,4134549.0
20210105102500,6.6209424,6.6209424,6.57534624,6.57534624,185379.0,6430946.0
20210105103000,6.5924448,6.59814432,6.59054496,6.59434464,48500.0,1682435.0
20210105103500,6.59434464,6.59814432,6.5734464,6.5734464,106800.0,3700375.0
20210105104000,6.5734464,6.59434464,6.54684864,6.59434464,161900.0,5592018.0
20210105104500,6.59434464,6.65133984,6.59434464,6.64754016,156869.0,5475206.0
20210105105000,6.64184064,6.64564032,6.63424128,6.63614112,53900.0,1883451.0
20210105105500,6.63614112,6.63614112,6.5829456,6.5829456,52300.0,1819869.0
20210105110000,6.57534624,6.5924448,6.5734464,6.57724608,61600.0,2134998.0
20210105110500,6.57724608,6.57724608,6.57154656,6.57724608,60000.0,2076192.0
20210105111000,6.57724608,6.60764352,6.57534624,6.60384384,38000.0,1317854.0
20210105111500,6.60764352,6.60954336,6.57724608,6.59054496,31500.0,1093331.0
20210105112000,6.58674528,6.58674528,6.57154656,6.5734464,51200.0,1772107.0
20210105112500,6.57724608,6.57724608,6.56964672,6.5734464,55200.0,1909814.0
20210105113000,6.5734464,6.5829456,6.57154656,6.5829456,49700.0,1720731.0
20210105130500,6.57914592,6.61524288,6.57914592,6.61524288,61469.0,2132896.0
20210105131000,6.61524288,6.62664192,6.6114432,6.6114432,70700.0,2463194.0
20210105131500,6.6114432,6.6209424,6.59624448,6.601944,33100.0,1151338.0
20210105132000,6.601944,6.61524288,6.59814432,6.61334304,32300.0,1123459.0
20210105132500,6.60764352,6.61714272,6.60764352,6.60764352,79100.0,2753012.0
20210105133000,6.60764352,6.62664192,6.60764352,6.62474208,57300.0,1996431.0
20210105133500,6.62474208,6.62664192,6.6209424,6.6209424,92600.0,3228382.0
20210105134000,6.6209424,6.63614112,6.61714272,6.63614112,64538.0,2250142.0
20210105134500,6.63614112,6.68553696,6.63614112,6.66273888,288399.0,10111060.0
20210105135000,6.66273888,6.66273888,6.64754016,6.65323968,63000.0,2206636.0
20210105135500,6.65513952,6.67603776,6.65323968,6.65703936,86200.0,3026773.0
20210105140000,6.65703936,6.67983744,6.65323968,6.67983744,125846.0,4416908.0
20210105140500,6.67983744,6.70453536,6.6684384,6.70453536,326300.0,11488017.0
20210105141000,6.71023488,6.74633184,6.69313632,6.74253216,363800.0,12864620.0
20210105141500,6.74633184,6.75583104,6.71023488,6.744432,207800.0,7370472.0
20210105142000,6.744432,6.74823168,6.7064352,6.7064352,178000.0,6307313.0
20210105142500,6.7064352,6.74063232,6.7064352,6.72353376,106500.0,3770810.0
20210105143000,6.72353376,6.75583104,6.71023488,6.75583104,163600.0,5800454.0
20210105143500,6.7539312,6.75773088,6.72923328,6.74063232,137800.0,4890401.0
20210105144000,6.74063232,6.77482944,6.73113312,6.7729296,250500.0,8902940.0
20210105144500,6.77672928,6.8014272,6.76912992,6.79952736,354300.0,12647524.0
20210105145000,6.80332704,6.81662592,6.78432864,6.79762752,256000.0,9166235.0
20210105145500,6.79572768,6.79572768,6.7729296,6.7729296,266900.0,9532292.0
20210105150000,6.7729296,6.7824288,6.7729296,6.7824288,198711.0,7091059.0
20210106093500,6.8204256,6.8204256,6.7159344,6.71973408,315500.0,11212821.0
20210106094000,6.72163392,6.72163392,6.6684384,6.70073568,257500.0,9071268.0
20210106094500,6.70073568,6.70453536,6.63424128,6.6399408,321600.0,11297988.0
20210106095000,6.6304416,6.67603776,6.62284224,6.64944,211369.0,7395710.0
20210106095500,6.64184064,6.65703936,6.62664192,6.64374048,134400.0,4696368.0
20210106100000,6.64374048,6.64564032,6.61334304,6.61714272,160700.0,5608220.0
20210106100500,6.61524288,6.6304416,6.59434464,6.59814432,240338.0,8365119.0
20210106101000,6.59814432,6.61904256,6.5829456,6.58864512,141600.0,4916377.0
20210106101500,6.58864512,6.61714272,6.58864512,6.60384384,102538.0,3564406.0
20210106102000,6.60384384,6.60574368,6.5829456,6.58864512,109800.0,3810675.0
20210106102500,6.5829456,6.5829456,6.5734464,6.58104576,135362.0,4687207.0
20210106103000,6.5829456,6.63614112,6.58104576,6.62284224,116038.0,4026481.0
20210106103500,6.62474208,6.6399408,6.60764352,6.63804096,51000.0,1777777.0
20210106104000,6.63804096,6.6399408,6.601944,6.6114432,56400.0,1966290.0
20210106104500,6.6114432,6.61714272,6.58484544,6.61334304,58700.0,2038081.0
20210106105000,6.61714272,6.62284224,6.5829456,6.5829456,85800.0,2981578.0
20210106105500,6.5829456,6.59434464,6.57534624,6.57534624,101200.0,3506807.0
20210106110000,6.57534624,6.57914592,6.56204736,6.5639472,128000.0,4426377.0
20210106110500,6.5639472,6.5924448,6.5639472,6.57724608,35900.0,1242580.0
20210106111000,6.57724608,6.57724608,6.554448,6.56204736,144200.0,4980455.0
20210106111500,6.56204736,6.5734464,6.54114912,6.54304896,69000.0,2382079.0
20210106112000,6.54304896,6.55254816,6.53924928,6.55254816,113263.0,3901655.0
20210106112500,6.55254816,6.56774688,6.55254816,6.56204736,31200.0,1077465.0
20210106113000,6.56014752,6.56204736,6.554448,6.56014752,25500.0,880127.0
20210106130500,6.56204736,6.5734464,6.52785024,6.55254816,110800.0,3818620.0
20210106131000,6.54114912,6.5449488,6.53354976,6.53924928,23500.0,808854.0
20210106131500,6.53924928,6.55824768,6.53924928,6.55634784,23200.0,799564.0
20210106132000,6.55634784,6.5734464,6.554448,6.5734464,41700.0,1439359.0
20210106132500,6.5734464,6.5734464,6.54304896,6.54304896,46100.0,1590184.0
20210106133000,6.54304896,6.5734464,6.53924928,6.5734464,34200.0,1179524.0
20210106133500,6.5734464,6.5829456,6.554448,6.56204736,40917.0,1413280.0
20210106134000,6.56204736,6.5924448,6.56204736,6.59054496,25500.0,881932.0
20210106134500,6.59054496,6.59054496,6.56014752,6.59054496,53500.0,1850792.0
